Finite element library, Computational structural dynamics, Nonlinear structural analysis,,,,,,,,,,,,,,
Structured expert judgment, Cooke's classical model, Expert opinion, Python toolbox, EXCALIBUR software, ANDURIL,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Phantoms, Tomography, Image reconstruction, Iterative methods, Open-source,,,,,,,,,,,,
Interpreter, Scripting language, Structural analysis, Finite element analysis,,,,,,,,,,,,,
MLOps, Monitoring, Machine learning, Deep learning, Fault detection,,,,,,,,,,,,
Building information modeling (BIM), Capability assessment, Maturity model, Open-source software, MVT architecture, Digital transformation,,,,,,,,,,,
Common Turkic alphabet, Phonetic analysis, LLM-supported research, Turkic languages, Writing system evaluation, Academic research tool,,,,,,,,,,,
Cubed-sphere projection, Unstructured meshes, Adaptive mesh, Finite elements,,,,,,,,,,,,,
Finite Element Method, Coupled Thermo-Hydro-Mechanical Modeling, Geomechanics, Thermoporoelasticity,,,,,,,,,,,,,
Dynamic power flow analysis, Distributed energy resources, Hybrid AC/DC distribution system,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Electrical machines, Finite element analysis, Open-source package, Computational electromagnetics,,,,,,,,,,,,,
Discrete Probability Distribution, Approximate Distribution, Discretization, Continuous Probability Distribution, Stochastic Optimization, Non-Parametric Statistics,,,,,,,,,,,
Cross-language framework, AC/DC optimal power flow, Multi-terminal DC,,,,,,,,,,,,,,
Constitutive model, GPU, Multiphysics,,,,,,,,,,,,,,
Alzheimer, Speech, Face recognition, Transformer, CNN, Real-time application,,,,,,,,,,,
Python, LiDAR, shoreline detection, Streamlit, Baltic Coastal Monitoring Team,,,,,,,,,,,,
Quantization, Edge AI, Code generation, Internet of Things,,,,,,,,,,,,,
Knee estimation, Multi-knee estimation, Optimization, Python,,,,,,,,,,,,,
Literature review automation, Data extraction, Python-based tool, Information retrieval, Keyword-based search, Document organization,,,,,,,,,,,
Structural decision making, Graphical user interface, Decision model prototyping,,,,,,,,,,,,,,
website phishing, phishing feeds, website phishing collection, phishing dataset,,,,,,,,,,,,,
R, C plus plus, Armadillo, Linear algebra, Benchmarking,,,,,,,,,,,,
Knowledge graphs, Reinforcement learning, Explainability, Link prediction, Open source,,,,,,,,,,,,
Optimal sample size, Optimal decision rules, Phase II/III trials, R,,,,,,,,,,,,,
Canopy temperature, Geospatial analysis, Image processing, Precision irrigation, Remote Sensing, Vegetation Indices,,,,,,,,,,,
Orthodontics, Smile analysis, Digital smile design, Artificial intelligence,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Autonomous driving, Carla simulator, Machine learning, Reinforcement learning,,,,,,,,,,,,,
Heat transfer, Numerical method, Generalized Graetz decomposition,,,,,,,,,,,,,,
Time-resolved computed tomography, Image segmentation, CT reconstruction, Convolutional neural networks, Phase retrieval,,,,,,,,,,,,
Biosignals, EEG, Annotation, Visualization, Semantic web, ADF, HDF5,,,,,,,,,,
HTN, AI planning, Real-world domains, AI engineering,,,,,,,,,,,,,
Monte Carlo, Radiative transfer, Laser-induced fluorescence, Radiative trapping,,,,,,,,,,,,,
Multimodal imaging, Focal epilepsy, Positron emission tomography, Arterial Spin Labelling,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Shock instability, Matrix stability analysis, High-order reconstruction,,,,,,,,,,,,,,
QKD, NS-3, Network simulation, Quantum communications,,,,,,,,,,,,,
Video-tracking, Trajectories, Animal Movement, Behavior,,,,,,,,,,,,,
Artificial intelligence, Machine learning, Natural language processing, Automated program repair, SonarQube, Automatic dataset generation,,,,,,,,,,,
Decision making, Graphical tool, Decision models prototypes,,,,,,,,,,,,,,
Embedded code, Electrical motor control, Fuzzy-logic controller software, Takagi-Sugeno controller, Non-linear control,,,,,,,,,,,,
Electromagnetics, Simulation, Multiphysics, MOOSE,,,,,,,,,,,,,
Object detection, Image processing, Ultrasonic vocalizations,,,,,,,,,,,,,,
Steady unconfined aquifer, Rectangular dam, Semi-analytical solutions, Free GUI software,,,,,,,,,,,,,
Multi tenancy, Autonomous driving, Third party deployments,,,,,,,,,,,,,,
Network topologies, Optical networks, Sndlib, Topology zoo,,,,,,,,,,,,,
Precision Agriculture, Disease assessment, Heatmap, UAV, Botrytis bunch rot,,,,,,,,,,,,
Data mining, Web mining, Web extensions,,,,,,,,,,,,,,
Speech analysis, Speech spectral analysis, Spectral display,,,,,,,,,,,,,,
Bayesian Network, Matlab, Copulas,,,,,,,,,,,,,,
Kohn-Sham Density Functional Theory, Band structure, Total energy, JAVA, Code metadata,,,,,,,,,,,,
Music information retrieval, Music generation, Machine learning, Deep learning,,,,,,,,,,,,,
Dataset generator, Biometrics, Feature screening, Ultra-high dimensionality, Multi-class classification,,,,,,,,,,,,
Edge Computing, Fog Computing, FaaS,,,,,,,,,,,,,,
Helmholtz equation, Acoustic radiation, Acoustic scattering, Unbounded domains, Fluid-fluid coupling,,,,,,,,,,,,
Bridge deterioration software, Visual inspections, Inspector uncertainty, Structural health monitoring,,,,,,,,,,,,,
Additive manufacturing, Micro-strut, Lattice material, Surface roughness,,,,,,,,,,,,,
Hearing aids, Real-time audio signal processing, Audiological research,,,,,,,,,,,,,,
Quantum, Algebra, Many body physics, Exact diagonalization,,,,,,,,,,,,,
Infrastructure maintenance, Structural health monitoring, Deep learning, Transfer learning,,,,,,,,,,,,,
Langevin equation, JIMWLK equation, Stochastic integration, Gluon dipole distribution,,,,,,,,,,,,,
Decision trees, Generalized entropy, Cost-sensitive learning, Imbalanced data,,,,,,,,,,,,,
Microtomography, Tortuosity, Permeability, Conductivity, Segmentation, Microscale modeling,,,,,,,,,,,
Optimal arches, Minimum thickness, Seismic analysis, Limit thrust-line,,,,,,,,,,,,,
Microwave medical imaging, Image reconstruction, Segmentation, Unsupervised machine learning, Performance metrics,,,,,,,,,,,,
Phase retrieval, 3D surface imaging, Fringe projection profilometry, Off-axis digital holographic interferometry,,,,,,,,,,,,,
Real-time processing, Feedback control, Hardware control, Data acquisition,,,,,,,,,,,,,
MiRNA, Biomarkers, Diagnosis, Statistical analysis,,,,,,,,,,,,,
Microstructure, Mesh generation, Polycrystal, Laguerre tessellation,,,,,,,,,,,,,
Vortex, Detection methods, Fluid dynamics, Python,,,,,,,,,,,,,
Dimension reduction, Johnson-Lindenstrauss lemma, RandPro, R Programming, Software description,,,,,,,,,,,,
Polychromatic driving, Multimode floquet, Quantum dynamics, Fortran, C plus, Python, Dressed states, Non-equilibrium quantum dynamics,,,,,,,,,
Monte Carlo simulation, Electron scattering, GPU, SEM, Lithography, Metrology,,,,,,,,,,,
Combination, Correlation, Estimate, Uncertainty,,,,,,,,,,,,,
ARPES, NanoARPES, Pump-probe ARPES, Photoemission, Python, Qt, Jupyter,,,,,,,,,,
FPU, Nonlinear chain, GPU, CUDA,,,,,,,,,,,,,
AngularJS, Web form, Science gateways,,,,,,,,,,,,,,
Convolutional neural networks, Hexagonal grid, PyTorch, Astroparticle physics,,,,,,,,,,,,,
Integral image, Summed area table, CFAR, Target detection, Rayleigh mixture, Adaptive simulated annealing, Parallelization, OpenMP, OpenCV,,,,,,,,
SIP networks, Network simulation, DDoS attack detection,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
PAPARA(ZZ)I, Image annotation, WoRMS, Benthic, Megafauna, Density, Distribution, Composition, Abundance, Richness,,,,,,,
Record linkage, Deduplication, Official statistics, Economics,,,,,,,,,,,,,
Model reference adaptive control, Large language models, Adaptive control, Control system design, Parameter optimization, Human-in-the-loop control, Interactive software, Open source,,,,,,,,,
Evolutionary computation, Differential evolution, Optimization, Evolutionary algorithms,,,,,,,,,,,,,
Network security, Anomaly detection, Collaborative learning, Heterogeneous networks,,,,,,,,,,,,,
Analytical geochemistry, Carbonate clumped isotopes, Delta(47), Delta(48), Delta(49), Baseline correction, Standardization,,,,,,,,,,
Graphical user interface, Seismic activity rate, Fault-based seismic hazard assessment,,,,,,,,,,,,,,
Image quality assessment, Video quality assessment, Immersive video, Structural similarity,,,,,,,,,,,,,
Software security, DevSecOps, Automated analysis, Compliance, Open source,,,,,,,,,,,,
Gas hydrates, Python, Equilibrium, Inhibition,,,,,,,,,,,,,
Intermittent processes, L & eacute,vy flights, Stochastic simulations,,,,,,,,,,,,,
Monte-Carlo, Machine learning, Neural networks, Generative models, Monte-Carlo, Machine learning, Neural networks, Generative models, Monte-Carlo, Machine learning, Neural networks, Generative models,,,,,
Flood management, Disaster response, MERN,,,,,,,,,,,,,,
Computational thinking, Dr. Scratch, Scratch, Assessment, Web tool, Programming, Learning,,,,,,,,,,
Ontology engineering, MongoDB, Formal concept analysis, OWL ontology, Automated context generation, OntologyGen,,,,,,,,,,,
Python, Fuzzy colors, Open-source,,,,,,,,,,,,,,
Artificial Intelligence, Deep Learning, Audio classification, Neural networks, Digital signal processing, Software engineering, Artificial Intelligence, Deep Learning, Audio classification, Neural networks, Digital signal processing, Software engineering,,,,,
Graph processing, Machine learning, Python-based library, Spectral graph analysis, Graph communities, Attack detection,,,,,,,,,,,
Phenotype, Machine learning, Workflow, Framework, Current code version v2.0.0, Code versioning system used Git,,,,,,,,,,,
Federated learning, Framework, Federated datasets,,,,,,,,,,,,,,
Spin-glass problems, Tensor network contractions, QUBO, Ising model, Random Markov field,,,,,,,,,,,,
Hypercomplex, Dense neural network, Convolutional neural network, Keras, TensorFlow, PyTorch,,,,,,,,,,,
Close reading, Digital humanities, Inclusion, Mulitilinguality, Network analysis, Text analysis,,,,,,,,,,,
Artificial intelligence, Sepsis prediction, Time series, MIMIC-III,,,,,,,,,,,,,
Teleoperation, Virtual reality, Robotics, Imitation learning,,,,,,,,,,,,,
Evolutionary computation, Genetic algorithm, Differential evolution, Optimization, Evolutionary algorithms, Metaheuristics,,,,,,,,,,,
Conformal mapping, Simple closed curve, Numerical method, MATLAB toolbox,,,,,,,,,,,,,
Intelligence (AI), Deep neural network (DNN), Cleanai framework, Quality Evaluation, AI System Explainability,,,,,,,,,,,,
Geometry processing, Geometric computing, Polygon, Polygon mesh, Geometry,,,,,,,,,,,,
Monte Carlo methods, Importance sampling, Bayesian inference,,,,,,,,,,,,,,
Shear connector, Steel-concrete composite beam, Regulation,,,,,,,,,,,,,,
Metalens, Graphical user interface, Fabrication-compatible structure, Nanophotonics,,,,,,,,,,,,,
Test case reuse, Path coverage, Unit test, Test case generation,,,,,,,,,,,,,
Laser, ISO-11146, Python,,,,,,,,,,,,,,
Complex networked systems, Digital twins, Network dynamics, Heterogeneous nodes attributes and features,,,,,,,,,,,,,
Chemistry reduction, Combustion, Reactive flows, Graph analysis, Genetic algorithm,,,,,,,,,,,,
Microservices, Digital twin, Server-side business logic, Node-RED Business Intelligence,,,,,,,,,,,,,
Clinical trials, Basket trials, Bayesian statistics,,,,,,,,,,,,,,
Variational quantum algorithm, Quantum compilation, Qiskit package, Quantum state preparation, Quantum dynamics simulation,,,,,,,,,,,,
CyberGIS, High -performance computing, Middleware, Scientific workflow,,,,,,,,,,,,,
Internet of Things, Device provisioning, Semantic IoT provisioning, Ontology,,,,,,,,,,,,,
Python, Java script, Cliffs, Coastline morphology indicators, Baltic Coastal Monitoring Team,,,,,,,,,,,,
Product quality, Deep learning image processing, Process industries,,,,,,,,,,,,,,
Python, Intuitionistic fuzzy MCDA, Decision-making, Intuitionistic fuzzy sets, Uncertain data,,,,,,,,,,,,
Decentralized system, Web crawler, Web scraper, Information retrieval, Distributed computing, Parallel processing,,,,,,,,,,,
Error-controlled data compression, Data refactoring, I/O acceleration, Derived quantities preservation,,,,,,,,,,,,,
Python, Rock physics models, Interpretation, Rock physics diagnostics,,,,,,,,,,,,,
Dynamic meta-analysis, Living-review, Biodiversity change, R Shiny, Anthropogenic disturbance,,,,,,,,,,,,
Autotuning, GPU optimization, CUDA, OpenCL, Vulkan,,,,,,,,,,,,
Raster interpolation, Colour regression, QGIS plugin, Environmental monitoring,,,,,,,,,,,,,
Control-command, Acquisition, Python, Low-cost, Embedded hardware,,,,,,,,,,,,
Stochastic, Parallel, Multiphysics, MOOSE,,,,,,,,,,,,,
Vessel spatio-temporal trajectory, Preprocessing, Analytics, Python,,,,,,,,,,,,,
Spatial heterogeneity, Spatio-temporal models, Visualization, High-performance, Local techniques,,,,,,,,,,,,
Python programming, Model visualization, Post-process, OpenSeesPy,,,,,,,,,,,,,
Ellipsometry, Modelling, Analysis, Thin films, Open source, Reproducibility, Current code version 0,0,4,,,,,,,,
Aggregate programming, Computational fields, Macro-level programming, Distributed computing, Scala toolkit,,,,,,,,,,,,
Digital Pathology, Continuous integration, Data preprocessing, Deep Learning, Reproducibility,,,,,,,,,,,,
Unreinforced masonry, Numerical modeling, Double modified MVLEM, Unified method, Nonlinear analysis, OpenSees,,,,,,,,,,,
Biofeedback system, Heart rate variability (HRV), Graphical user interface (GUI), MATLAB, Nintendo Entertainment System, Arduino,,,,,,,,,,,
Radio science, ATDF, Closed-loop, DSN,,,,,,,,,,,,,
NCBI, Batch download, CDS, Python, PyPI, Taxonomy,,,,,,,,,,,
Deep learning, Probabilistic Logic Programming, Hyper-parameters tuning, Neural-symbolic integration,,,,,,,,,,,,,
Discontinuous Galerkin method, High-order methods, Python,,,,,,,,,,,,,,
Multiscale simulations, Cluster, Zeolites, DFT,,,,,,,,,,,,,
Boundary element method, Fracture, Friction, Decohesion,,,,,,,,,,,,,
CycFlowDec, Cyclic flow decomposition, Network analysis, Kinetic networks, Kinetic modeling,,,,,,,,,,,,
Image analysis, Single cell tracking, Lineage tracing, Tracking tool,,,,,,,,,,,,,
Optimal sensor placement, Structural health monitoring, Ultrasonic guided-waves, Cost-benefit optimization,,,,,,,,,,,,,
Parallelism, Python, MPI, Multithreading,,,,,,,,,,,,,
Smoothed particle hydrodynamics, Tree topology, High performance computing,,,,,,,,,,,,,,
Large-eddy simulation, Atmospheric sciences,,,,,,,,,,,,,,,
Fetal heart rate, Baseline, Acceleration, Deceleration, MATLAB,,,,,,,,,,,,
Sensitivity analysis, Uncertainty analysis, Polynomial chaos,,,,,,,,,,,,,,
Geographic information system, Cost surface, Least-cost path, R Package,,,,,,,,,,,,,
Physiological signal processing, Psychophysiology, Autonomic indicators, Data science, Python,,,,,,,,,,,,
Physics, Uncertainties, Error, Plotting, Fitting, Data-analysis,,,,,,,,,,,
Spectrogram, Short-time Fourier analysis, Analytic signal, Optics, Ultrashort pulse propagation,,,,,,,,,,,,
Molecular dynamics, Non-constant force field, Electron transfer, Covalent bonds recombination,,,,,,,,,,,,,
Scopus, Software, Python, Bibliometrics, Scientometrics,,,,,,,,,,,,
Virtual reality, Real-time simulation visualization, Molecular dynamics, LAMMPS,,,,,,,,,,,,,
